SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1724, 55, 0.71110320, 0.08153931, 0.65242326, -1.36953413, -3.26009917, 3.44866633, 0.00000000, 0.00000000, 0.00000000, -170.50100708, 49.07664490, -152.96209717, -0.42001590, -0.17849006, 0.88948017, 0.02351586, 0.04448313, 0.02656425, -0.00635594, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1749, 56, 0.71839523, 0.07325778, 0.66266757, -1.50775051, -4.44543648, 3.44142652, 0.00000000, 0.00000000, 0.00000000, -170.51245117, 49.08902740, -152.97224426, -0.42009455, -0.17843480, 0.88945204, 0.02359396, 0.03733265, 0.03468979, -0.01673979, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1774, 57, 0.71839523, 0.07325778, 0.66266757, -1.50775051, -4.44543648, 3.44142652, 0.00000000, 0.00000000, 0.00000000, -170.52389526, 49.10140991, -152.98240662, -0.42017320, -0.17837954, 0.88942391, 0.02367207, 0.03747416, 0.03453381, -0.01687926, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1799, 58, 0.72620618, 0.07526261, 0.66030556, -1.36214662, -4.85845661, 2.95292211, 0.00000000, 0.00000000, 0.00000000, -170.53340149, 49.11460876, -152.99047852, -0.42026064, -0.17833222, 0.88939017, 0.02374447, 0.02981400, 0.03239322, -0.01467115, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1824, 59, 0.72380179, 0.07771794, 0.65445423, -1.50066149, -5.48453522, 2.73897123, 0.00000000, 0.00000000, 0.00000000, -170.54237366, 49.12925720, -152.99737549, -0.42035979, -0.17828998, 0.88934976, 0.02382004, 0.03238571, 0.02980525, -0.00899363, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1849, 60, 0.72090465, 0.07967792, 0.64957052, -1.42639685, -5.68891430, 2.25055003, 0.00000000, 0.00000000, 0.00000000, -170.54963684, 49.14420319, -153.00227356, -0.42046347, -0.17825645, 0.88930565, 0.02389049, 0.03545362, 0.02773083, -0.00429100, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1874, 61, 0.72488010, 0.07682642, 0.64471757, -1.14050174, -5.96299982, 1.90398026, 0.00000000, 0.00000000, 0.00000000, -170.55509949, 49.15970230, -153.00572205, -0.42057368, -0.17822684, 0.88925767, 0.02395326, 0.03165490, 0.03048738, 0.00037044, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1899, 62, 0.72978628, 0.07687702, 0.64183509, -0.92381221, -6.79491568, 1.55395103, 0.00000000, 0.00000000, 0.00000000, -170.57626343, 49.17253494, -153.02177429, -0.42064208, -0.17816089, 0.88923502, 0.02408597, 0.02689529, 0.03017074, 0.00312525, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1924, 63, 0.73022306, 0.07781734, 0.64622682, -0.91942447, -7.76798725, 1.27039266, 0.00000000, 0.00000000, 0.00000000, -170.57850647, 49.19221878, -153.02171326, -0.42078856, -0.17814060, 0.88916820, 0.02414566, 0.02668309, 0.02916261, -0.00151873, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1949, 64, 0.72672927, 0.09141479, 0.64188480, -1.55777812, -8.12360573, 1.67941391, 0.00000000, 0.00000000, 0.00000000, -170.58334351, 49.21294785, -153.02294922, -0.42093921, -0.17811805, 0.88909930, 0.02422286, 0.03041322, 0.01546588, 0.00256217, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1974, 65, 0.73661977, 0.08278301, 0.63607591, -1.76785624, -8.61133194, 1.53498697, 0.00000000, 0.00000000, 0.00000000, -170.58805847, 49.23480225, -153.02334595, -0.42109856, -0.17809997, 0.88902521, 0.02430471, 0.02077186, 0.02399725, 0.00809461, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1999, 66, 0.74245638, 0.07889591, 0.64146048, -1.48057318, -9.23320484, 1.11704409, 0.00000000, 0.00000000, 0.00000000, -170.59059143, 49.25803757, -153.02180481, -0.42127129, -0.17808701, 0.88894397, 0.02437957, 0.01520008, 0.02780584, 0.00241190, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2024, 67, 0.74967289, 0.08276910, 0.64835697, -1.40823388, -9.65027332, 1.04623187, 0.00000000, 0.00000000, 0.00000000, -170.59251404, 49.28226471, -153.01969910, -0.42145240, -0.17807454, 0.88885856, 0.02445399, 0.00825936, 0.02385850, -0.00479722, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2049, 68, 0.75205618, 0.09006824, 0.64743942, -1.61978984, -10.21011448, 1.18053269, 0.00000000, 0.00000000, 0.00000000, -170.59510803, 49.30793381, -153.01777649, -0.42164344, -0.17806107, 0.88876832, 0.02453592, 0.00616825, 0.01647483, -0.00420976, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2074, 69, 0.75355244, 0.09010242, 0.64404237, -1.90143132, -10.55948734, 1.10562980, 0.00000000, 0.00000000, 0.00000000, -170.59802246, 49.33441925, -153.01535034, -0.42184019, -0.17805147, 0.88867444, 0.02462398, 0.00497329, 0.01635070, -0.00115335, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2099, 70, 0.75650030, 0.08671616, 0.64502293, -1.97257674, -10.42052650, 1.10539126, 0.00000000, 0.00000000, 0.00000000, -170.60116577, 49.36057663, -153.01300049, -0.42203397, -0.17804259, 0.88858175, 0.02471287, 0.00232285, 0.01964505, -0.00246966, 0.00000000, 0.00000000, 0.00000000, 0.00000000
